Unnamed: 0,dialogue,utterance_id,utterance_type,utterance_text,labels,bounds
971,20230130_131123_936227,3,bot,"Das ist möglich. Aber hast Du schon einmal daran gedacht: Eine medKI kann zwar den Ärztemangel lindern, aber dafür wird mehr medizinisches Fachpersonal (u.a.  Pflegeberufe, Praxishelfer:innen, medizinische Fachassistent:innnen usw.) einschl. neuer, ähnlicher Berufsbilder benötigt.","['intro_2', 'z_trans_2', 'Z.P1-1']","[(0, 17), (17, 58), (58, 283)]"
972,20230130_131123_936227,4,user,"Ja, wie in meinem ersten Argument angesprochen, ist es wichtig um auf sehr unübliche oder vom Patienten verheimlichte Krankheitsbilder zu schließen, ein sehr großer Überblick über sämtliche Krankheitsbilder nötig. Dies ist sehr schwer zu ersetzen. Der Versuch könnte dazu führen, dass viele Patienten nicht zielführend behandelt werden",['Z.K2'],"[(0, 336)]"
973,20230130_131123_936227,5,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
974,20230130_131123_936227,6,user,"Das medizische Personal muss extrem lang ausgebildet werden, um wie ein Arzt entsprechende Informationen vom Patienten zu bekommen.",['Z.K18'],"[(0, 131)]"
975,20230130_131123_936227,7,bot,"Das ist möglich. Aber hast Du schon einmal daran gedacht: Wenn Fehler vom Fachpersonal in den Datenerhebungszentren gemacht werden, kommt die medKI zu falschen Schlussfolgerungen. Daher kann man sich auf die Entscheidungen nicht verlassen.","['intro_2', 'z_trans_2', 'Z.K18']","[(0, 17), (17, 58), (58, 240)]"
976,20230130_131123_936227,8,user,Das war ja teil des Arguments…,['OTHER'],"[(0, 30)]"
977,20230130_131123_936227,9,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
978,20230130_131123_936227,10,user,"Eine KI ist außerdem von Strom abhängig. Bei Stromausfällen oder gezielten Angriffen auf die Infrastruktur wie in der Ukraine, sind dann viel zu wenig Ärzte ausgebildet, da deren Berufe durch andere ersetzt wurden.",['Z.K19'],"[(0, 214)]"
979,20230130_131123_936227,11,bot,"Das mag sein. Ansprechen möchte ich noch: Patient:innen sind bei schwerwiegenden medizinischen Entscheidungen keine rationalen Entscheider:innen. Die Berücksichtigung ihrer Gefühlslage, bis hin zur Verzweiflung, ist essentiell. Hier stößt eine medKI an ihre Grenzen, da ihr echtes Einfühlungsvermögen gänzlich fehlt.","['intro_3', 'z_trans_11', 'Z.K7']","[(0, 14), (14, 42), (42, 317)]"
980,20230130_131123_936227,12,user,Bei Bagatellfällen wäre die KI vielleicht eine gute Entlastung,['NZ.K10'],"[(0, 62)]"
981,20230130_131123_936227,13,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
982,20230130_121331_753420,0,user,"Ärzt:innen sind menschlich und machen Fehler, siehst du das auch so?",['Z.K15-1'],"[(0, 68)]"
983,20230130_121331_753420,1,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
984,20230130_121331_753420,2,user,"Ich denke, du kannst dich nicht so gut in Menschen hineinversetzen weil du nicht emphatisch denken kannst",['Z.K7'],"[(0, 105)]"
985,20230130_121331_753420,3,bot,"Das verstehe ich. Aber hast Du schon einmal daran gedacht: Eine medKI wäre rund um die Uhr erreichbar; in der Nacht oder am Wochenende, wenn auch nur in einer Notbesetzung mit medizinischem Hilfspersonal. Das ließe sich ohne medKI sonst nur in großen Kliniken sicherstellen und wäre auf dem Land nicht möglich.","['intro_1', 'z_trans_2', 'Z.P1']","[(0, 18), (18, 59), (59, 311)]"
986,20230130_121331_753420,4,user,Für eine flächendeckende medizinische Versorgung müssen wir die Berufe durch faire Bezahlung attraktiver machen und das Geld nicht in die Entwicklung von kis stecken,['Z.P4-1'],"[(0, 166)]"
987,20230130_121331_753420,5,bot,"Dein Argument ist, dass die medKI zusätzliches medizinisches Fachpersonal benötigt. Das verstehe ich. Andererseits: Das Berufsbild des medizinischen Fachpersonal wird durch die medKI aufgewertet, da es weniger von Ärzt*innen abhängig ist und sich vollständig auf die Patient*innen konzentrieren kann, und daher voraussichtlich häufiger gewählt.","['intro_25', 'Z.P1-1', 'intro_50', 'Z.P1-1-1']","[(0, 24), (24, 84), (84, 116), (116, 347)]"
988,20230130_121331_753420,6,user,"Obviously kannst du nicht mal ordentlich diskutieren, wie willst du einen Menschen behandeln? Kannst du Kinder trösten?",['OTHER'],"[(0, 119)]"
989,20230130_121331_753420,7,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
990,20230130_121331_753420,8,user,"Ich denke, vor allem junge Patienten werden große Angst vor dir haben",['Z.K10'],"[(0, 69)]"
991,20230130_121331_753420,9,bot,Das mag sein. Um auch noch einmal eine andere Seite zu beleuchten: Die Anwendung einer medKI ist standardisiert und reproduzierbar. Sie hängt nicht von den unterschiedlichen Fähigkeiten oder der Tagesform der behandelnden Ärzt:innen ab. Stattdessen liefert sie gleichbleibend gute Ergebnisse und ermüdet im Gegensatz zum menschlichen Gehirn nicht.,"['intro_3', 'z_trans_13', 'Z.P2']","[(0, 14), (14, 67), (67, 348)]"
992,20230130_121331_753420,10,user,"Aber standardisiert ist nicht immer die beste Lösung, man muss sich flexibel denken und sich in Patienten hineinversetzen können",['Z.K7'],"[(0, 128)]"
993,20230130_121331_753420,11,bot,"Kurz zusammengefasst, Fehler der medKI multiplizieren sich. Das stimmt, allerdings ist es nicht sehr wahrscheinlich. Fehler lassen sich in der Medizin nicht vermeiden. Eine medKI ist aber ein lernendes System und wird auf Dauer Strukturfehler korrigieren. Darin ist sie Menschen überlegen, da sie aus sehr vielen Fällen lernen kann.","['intro_24', 'Z.K4', 'intro_59', 'Z.K4-1']","[(0, 22), (22, 60), (60, 117), (117, 333)]"
994,20230130_121331_753420,12,user,Willst du die Weltherrschaft an dich reißen?,['OTHER'],"[(0, 44)]"
995,20230130_121331_753420,13,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
996,20230130_115033_191820,0,user,Die KI ist mit dem selben Wissen gefüttert worden als die Ärzte in ihrem Medizinstudium,['Z.P3-1'],"[(0, 87)]"
997,20230130_115033_191820,1,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
998,20230130_115033_191820,2,user,"Die KI bekommt das selbe Wissen vermittelt wie die Ärzte auch, nur, dass sie sie wahrscheinlich besser verarbeiten und sich merken kann, als die Ärzte, da Fehler menschlich sind.",['Z.P6'],"[(0, 178)]"
999,20230130_115033_191820,3,bot,"Das ist möglich. Ansprechen möchte ich noch: Eine medKI kann zwar den Ärztemangel lindern, aber dafür wird mehr medizinisches Fachpersonal (u.a.  Pflegeberufe, Praxishelfer:innen, medizinische Fachassistent:innnen usw.) einschl. neuer, ähnlicher Berufsbilder benötigt.","['intro_2', 'z_trans_11', 'Z.P1-1']","[(0, 17), (17, 45), (45, 270)]"
1000,20230130_115033_191820,4,user,"Ja, aber ich denke, dass diese Ausbildung einfacher zu erlangen ist.",['OTHER'],"[(0, 68)]"
1001,20230130_115033_191820,5,bot,"Du merkst an, dass die medKI immer auf dem aktuellen Stand medizinischen Wissens ist. Das kann ich nachvollziehen. Direkt dazu: Die Weiterentwicklung und Überwachung der medKI in Kompetenzzentren verlagert das Problem allerdings nur, da ein durch Menschen gesteuerter Prozess notwendig bleibt, was zu Fehlern führen kann.","['intro_28', 'Z.P3', 'intro_48', 'Z.P3-1']","[(0, 19), (19, 86), (86, 128), (128, 322)]"
1002,20230130_115033_191820,6,user,"Ja, aber es mangelt weniger an technischen Personal, als an medizinischen oder Pflegepersonal.",['Z.P1-1'],"[(0, 94)]"
1003,20230130_115033_191820,7,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
1004,20230130_124020_175411,0,user,"Therapeutische und medikamentöse Entscheidungen können starke Folgen für die Entwicklung/Genesung des Patienten/der Patientin nach sich ziehen. Einem Roboter fehlt Empathie, die Möglichkeit Vertrauensperson und Ansprechpartner für Patient*innen zu sein.",['Z.K7'],"[(0, 254)]"
1005,20230130_124020_175411,1,bot,"Kurz zusammengefasst, die medKI hat kein Einfühlungsvermögen zB für verzweifelte Patient:innen. Darauf geht unser Szenario wie folgt ein: Da der medKI echtes Einfühlungsvermögen fehlt, sollte das medizinische Fachpersonal in den Untersuchungszentren die Kommunikation insbesondere bei schwierigen Situationen übernehmen.","['intro_24', 'Z.K7', 'intro_55', 'Z.K7-1']","[(0, 22), (22, 96), (96, 138), (138, 321)]"
1006,20230130_124020_175411,2,user,Das finde ich einen guten Kompromiss. Jedoch würde ich auch die Entscheidung/Diagnose des Roboters abschließend von medizinischem Fachpersonal einschätzen lassen und ggf. Änderungen vornehmen lassen falls nötig.,"['CONSENT', 'NZ.K10']","[(0, 37), (37, 211)]"
1007,20230130_124020_175411,3,bot,"Du meinst also, dass unvermeidliche Fehlentscheidungen der medKI nicht akzeptiert werden. Das verstehe ich. Direkt dazu: Mangelnde Akzeptanz unvermeidlicher technischer Fehlentscheidungen sind ein gesellschaftliches und juristisches Problem. Einerseits sollte man Patient:innen die Wahl zwischen einer medKI und bisherigen Ärzt:innen lassen, andererseits ärztliche Schadenersatz-Regelungen übernehmen.","['intro_23', 'Z.K3', 'intro_51', 'Z.K3-1']","[(0, 21), (21, 90), (90, 121), (121, 402)]"
1008,20230130_124020_175411,4,user,Das finde ich auch wichtig.,['CONSENT'],"[(0, 27)]"
1009,20230130_124020_175411,5,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
1010,20230130_124020_175411,6,user,Patient*innen sollten Mitspracherecht bei der Entscheidung (Behandlung durch Personal oder Roboter) haben.,['Z.K3-1'],"[(0, 106)]"
1011,20230130_124020_175411,7,bot,"Das ist möglich. Ansprechen möchte ich noch: Eine medKI wäre rund um die Uhr erreichbar; in der Nacht oder am Wochenende, wenn auch nur in einer Notbesetzung mit medizinischem Hilfspersonal. Das ließe sich ohne medKI sonst nur in großen Kliniken sicherstellen und wäre auf dem Land nicht möglich.","['intro_2', 'z_trans_11', 'Z.P1']","[(0, 17), (17, 45), (45, 297)]"
1012,20230130_124020_175411,8,user,"Deshalb bin ich mir sicher, dass die medKl eine praktische und arbeitserleichternde Ergänzung darstellen kann, menschliche Betreuung und Expertise ausgebildeten Fachpersonals jedoch nicht gänzlich ersetzen darf.",['NZ.K10'],"[(0, 211)]"
1013,20230130_124020_175411,9,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
1014,20230130_124020_175411,10,user,"Technik und Menschlichkeit sollten kombiniert werden, nicht gegeneinander ausgetauscht.",['NZ.K10'],"[(0, 87)]"
1015,20230130_124020_175411,11,bot,Das ist möglich. Ansprechen möchte ich noch: Die Anwendung einer medKI ist standardisiert und reproduzierbar. Sie hängt nicht von den unterschiedlichen Fähigkeiten oder der Tagesform der behandelnden Ärzt:innen ab. Stattdessen liefert sie gleichbleibend gute Ergebnisse und ermüdet im Gegensatz zum menschlichen Gehirn nicht.,"['intro_2', 'z_trans_11', 'Z.P2']","[(0, 17), (17, 45), (45, 326)]"
1016,20230130_124020_175411,12,user,Super.,['OTHER'],"[(0, 6)]"
1017,20230130_124020_175411,13,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
1018,20230130_124020_175411,14,user,Ich spreche mich für eine Ergänzung bestehender Maßnahmen durch technischen Fortschritt aus.,['NZ.K10'],"[(0, 92)]"
1019,20230130_124020_175411,15,bot,"Das verstehe ich. Aber hast Du schon einmal daran gedacht: Ärztliche Leistungen werden immer mehr nachgefragt, sowohl wegen höheren Ansprüchen als auch der Alterung der Gesellschaft. Die medKIs sind notwendig, um den steigenden Bedarf qualitativ hochwertig zu befriedigen, insbesondere auch auf dem Land.","['intro_1', 'z_trans_2', 'Z.P4']","[(0, 18), (18, 59), (59, 305)]"
1020,20230130_124020_175411,16,user,"Das bestreite ich doch nicht. Die beschriebene Notwendigkeit und Sinnhaftigkeit sehe ich auch. Wie bereits beschrieben, halte ich einen Kompromiss für am sinnvollsten.","['CONSENT', 'NZ.K10']","[(0, 29), (29, 167)]"
1021,20230130_124020_175411,17,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
1022,20230130_123711_661095,0,user,"Diagnosen von Patienten sind so differenziert, dass sie eine KI gar nicht erfassen könnte. Verschiedene Symptome wie z.B. Actongeruch aus dem Mund bei Diabetes könnte gar nicht wahrgenommen werden und somit eine verfälschte Diagnose erstellt werden",['Z.K2'],"[(0, 248)]"
1023,20230130_123711_661095,1,bot,"Dein Argument ist, dass die medKI nicht besser als die Qualität der Datenerhebungszentren ist. Das kann ich nachvollziehen. Andererseits: Die Abhängigkeit vom medizinischen Fachpersonal ist ein unvermeidlicher Schwachpunkt der medKI. Gegenmaßnahmen sind gute Ausbildung, umfassende Protokollierung und hochwertige technische Ausstattung. Es verbleibt zwar ein Restrisiko, dieses ist aber kleiner als bei ärztlichen Entscheidungen.","['intro_25', 'Z.K18', 'intro_49', 'Z.K18-1']","[(0, 24), (24, 95), (95, 138), (138, 431)]"
1024,20230130_123711_661095,2,user,Dafür sind aber momentan gar keine Kapazitäten für Fachpersonal vorhanden das zusätzlich für die medizinische Nutzung von KI ausgebildet werden müsste aufgrund des akuten Fachkräftemangel,['Z.P1-1'],"[(0, 187)]"
1025,20230130_123711_661095,3,bot,"Du meinst also, dass die medKI zusätzliches medizinisches Fachpersonal benötigt. Das ist ein gutes Argument. Direkt dazu: Das Berufsbild des medizinischen Fachpersonal wird durch die medKI aufgewertet, da es weniger von Ärzt*innen abhängig ist und sich vollständig auf die Patient*innen konzentrieren kann, und daher voraussichtlich häufiger gewählt.","['intro_23', 'Z.P1-1', 'intro_47', 'Z.P1-1-1']","[(0, 21), (21, 81), (81, 122), (122, 353)]"
1026,20230130_123711_661095,4,user,"Dadurch wird der ganze Behandlungsprozess aber viel weniger empathisch, was eine essentielle Qualifikation für einen Arzt ist und nie durch eine KI ersetzt werden kann. Viele, gerade ältere Leute benötigen neben einer Diagnose auch einfach menschliche Aufmerksamkeit",['Z.K7'],"[(0, 267)]"
1027,20230130_123711_661095,5,bot,"Du merkst an, dass die medKI kein Einfühlungsvermögen zB für verzweifelte Patient:innen hat. Das ist im Szenario bereits berücksichtigt: Da der medKI echtes Einfühlungsvermögen fehlt, sollte das medizinische Fachpersonal in den Untersuchungszentren die Kommunikation insbesondere bei schwierigen Situationen übernehmen.","['intro_28', 'Z.K7', 'intro_56', 'Z.K7-1']","[(0, 19), (19, 93), (93, 137), (137, 320)]"
1028,20230130_123711_661095,6,user,"Dadurch werden aber im Endeffekt das Problem des Fachkräftemangels durch KI keinesfalls behoben, sondern einfach nur verstärkt. Wir bräuchten Technologien, die einfache Aufgaben wie Blutdruckmessung übernehmen.",['Z.P1-1'],"[(0, 210)]"
1029,20230130_123711_661095,7,bot,"Kurz zusammengefasst, die medKI macht das ärztliche Berufsbild überflüssig. Das kann ich nachvollziehen. Andererseits: Medizinisches Personal zur korrekten Erhebung der Patientendaten und zur Kommunikation ist notwendig und erfordert weiterhin medizinisches Wissen, aber auch psychologische Fähigkeiten. Zudem sind Spitzenärzt:innen für Problemfälle und die Weiterentwicklung der medKI notwendig.","['intro_24', 'Z.K14', 'intro_49', 'Z.K14-1']","[(0, 22), (22, 76), (76, 119), (119, 397)]"
1030,20230130_123711_661095,8,user,"Ein weiterer Kritikpunkt wäre, was passieren würde, wenn eine KI einen Fehler macht. Ärzte haben Versicherungen, die Patienten Schmerzensgeld bei einem Behandlungsfehler zahlen, aber bei einer KI ist keiner allein für eine KI verantwortlich.",['Z.K3'],"[(0, 242)]"
1031,20230130_123711_661095,9,bot,"Du meinst also, dass die medKI unpersönlicher ist. Das ist im Szenario bereits berücksichtigt: Eine medKI trifft nur Entscheidungen, menschliche Zuwendung wird nach wie vor durch psychologisch geschultes medizinisches Fachpersonal gewährleistet, auf Patient:innen-Wunsch auch feste Vertrauenspersonen. Daher ist eher eine Zunahme an psychischem Beistand zu erwarten.","['intro_23', 'Z.K1', 'intro_56', 'Z.K1-1']","[(0, 21), (21, 51), (51, 95), (95, 367)]"
1032,20230130_123711_661095,10,user,"Eine KI kann aber niemals so präzise arbeiten wie ein Arzt. Ein Arzt kann zu einen Thema recherchieren, neu entdeckte Krankheiten mit in den Behandlungsprozess einbeziehen",['Z.K6'],"[(0, 171)]"
1033,20230130_123711_661095,11,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
1034,20230130_123711_661095,12,user,Ein Arzt kann eindeutig präzisere Diagnosen stellen. Dabei spielen ao,"['Z.K6', 'OTHER']","[(0, 52), (52, 69)]"
1035,20230130_123711_661095,13,bot,"Das mag sein. Um auch noch einmal eine andere Seite zu beleuchten: Eine medKI wäre rund um die Uhr erreichbar; in der Nacht oder am Wochenende, wenn auch nur in einer Notbesetzung mit medizinischem Hilfspersonal. Das ließe sich ohne medKI sonst nur in großen Kliniken sicherstellen und wäre auf dem Land nicht möglich.","['intro_3', 'z_trans_13', 'Z.P1']","[(0, 14), (14, 67), (67, 319)]"
1036,20230130_123711_661095,14,user,"Dafür gibt es aber im Moment auch Fachpersonal das nachts arbeitet. Außerdem müsste gleichzeitig Personal angestellt sein, die die KI überwacht",['Z.P1-1'],"[(0, 143)]"
1037,20230130_123711_661095,15,bot,"Mit anderen Worten, Menschen werden abhängig von der medKI. Dein Argument ist nicht spezifisch bzgl. der medKI sondern gilt für viele fortgeschrittliche Innovationen. In unserem Szenario wird die medKI von Fachärtzt:innen in Kompetenzzentren weiterentwickelt und überwacht. Ein ""Aussterben"" menschlicher Ärzt:innen ist nicht vorgesehen, und die volle Funktionsfähigkeit der medKI kann jederzeit unter menschlicher Aufsicht gewährleistet werden.","['intro_32', 'Z.K16', 'intro_57', 'Z.K16-1']","[(0, 20), (20, 60), (60, 167), (167, 445)]"
